"K","lik"
30,-6.76078813399569
30,-6.57761345570641
30,-6.6267008320153
30,-6.93537656128317
30,-7.9905500852925
30,-7.2871653160388
30,-6.21587867469469
30,-7.50193732133176
30,-6.29446480211895
30,-7.47597500564917
30,-7.45264886148364
30,-6.61644169290826
30,-7.51579831549015
30,-7.34569617128218
30,-7.17787226890594
30,-6.62676628539266
30,-7.471730965364
30,-7.11866102196485
30,-7.33608371498245
30,-7.1931293062318
30,-7.12443382534011
30,-7.19530389685362
30,-7.95587808805788
30,-6.95906669980483
30,-7.30193952078208
30,-7.58723878089079
30,-6.86313187592299
30,-7.11060964665894
30,-7.69115830204312
30,-7.46439145488271
30,-6.95316999668634
30,-7.15803442106084
30,-6.4084197972532
30,-6.6792400810029
30,-7.68076399360741
30,-7.20646812167855
30,-6.86275561598818
30,-6.09487480776925
30,-6.85115332184878
30,-7.68191098374567
30,-7.45690380801237
30,-7.42740042945367
30,-6.88744704816649
30,-7.15082058191625
30,-7.43087841172922
30,-7.16732941962022
30,-5.84188106179193
30,-6.24762137694226
30,-7.38488160404563
30,-7.4412736074564
30,-7.9205103345946
30,-6.7356722380011
30,-6.87002569087
30,-6.87829388038939
30,-6.95712597503808
30,-6.62451849171873
30,-6.95745884835183
30,-7.60326749383819
30,-6.78286633591651
30,-7.61335630854256
30,-7.00279744175863
30,-7.11442011006426
30,-7.25363557119928
30,-7.14620427506723
30,-8.05075357860515
30,-6.84344299625543
30,-7.19325209791223
30,-7.22610855987726
30,-7.28227166098496
30,-7.45137645370973
30,-7.2372389103699
30,-7.18504732086008
30,-7.05929485349629
30,-6.09776337274441
30,-7.09891695870863
30,-6.30514721653834
30,-6.78076013823402
30,-7.69293151081362
30,-7.18340638727407
30,-6.93612244209455
30,-7.00186464826576
30,-7.2911231652782
30,-7.96460711231434
30,-6.98778334781324
30,-6.60687963179311
30,-6.77693772039055
30,-7.70266690194633
30,-7.77190481819454
30,-7.40545832979801
30,-6.69185644578316
30,-7.90096224316743
30,-7.30791301117994
30,-6.98713773086359
30,-6.03281730662269
30,-7.36920978108281
30,-7.91387687266886
30,-7.44088577695271
30,-6.96534546015296
30,-7.02897424415202
30,-7.15444796551796
30,-7.06449661454867
30,-6.8715100107435
30,-6.96726194011942
30,-7.42983481864352
30,-7.76460358915047
30,-6.40404741504569
30,-7.61559689588572
30,-7.24974146704759
30,-6.74509593268064
30,-6.95914149039496
30,-7.29266184659394
30,-7.43102908800508
30,-7.40501194549775
30,-7.41421629736751
30,-7.34091072578788
30,-7.7904451398342
30,-6.68704953532253
30,-5.52978835712981
30,-7.49856948556328
30,-7.42530887816135
30,-6.87725789973809
30,-7.50324990135691
30,-6.90454439238463
30,-7.42640513055467
30,-7.53675574553838
30,-7.29511851931136
30,-7.18525224928043
30,-7.04423039661051
30,-6.66872736122123
30,-6.16960646920846
30,-5.99970385649314
30,-7.12395259265358
30,-7.19661074526945
30,-7.26174151960625
30,-7.27964963510103
30,-7.2842089817381
30,-7.21706945796946
30,-6.58641905092251
30,-7.78579591033493
30,-5.73668138976013
30,-6.97406097028037
30,-7.32930996172599
30,-6.87832550866801
30,-7.54645839613099
30,-7.16126602584565
30,-7.76162053764329
30,-6.51846308060238
30,-7.00304804127104
30,-7.78416037325498
30,-6.7396368947704
30,-7.26706079560442
30,-6.86973434508526
30,-7.16965180655883
30,-6.30463642382732
30,-7.30637173479998
30,-8.13595696656474
30,-7.96163495239072
30,-6.7653661123384
30,-8.18427608404042
30,-6.92083756979362
30,-7.16209439938619
30,-6.6130491090185
30,-7.76989279403171
30,-7.8410144273382
30,-6.42686083194459
30,-7.25465951007022
30,-7.1576991406382
30,-8.07475221784154
30,-6.86573620954378
30,-8.02804964334642
30,-7.02696490133533
30,-6.56225691156771
30,-7.70099318135512
30,-8.1863321907222
30,-7.27274927304503
30,-8.36997096520887
30,-6.0982151288064
30,-6.82887625635248
30,-5.7908326494805
30,-8.39242548648112
30,-6.85311701194439
30,-6.99267055434227
30,-7.47084142113799
30,-6.73998820927321
30,-7.05621380839771
30,-6.730057119886
30,-8.35229655496056
30,-6.55432610532926
30,-7.35848538817835
30,-6.55777809399555
30,-8.1549609395156
30,-7.58242200959373
30,-7.40217561083071
30,-8.64170883825929
30,-7.89603655802563
30,-6.97020936235496
30,-7.382897907819
30,-6.33844555677007
30,-7.45170538074886
30,-7.79277080166812
30,-6.91323680304408
30,-6.86381976120365
30,-6.9482921015359
30,-7.129977950166
30,-7.70867351363075
30,-7.69807203888271
30,-6.79583300852483
30,-7.6983656959299
30,-7.59790703818074
30,-6.86413619168944
30,-8.03337030008498
30,-7.24999240723634
30,-7.30867388764645
30,-7.9205478737401
30,-8.2881344753012
30,-7.33091032821316
30,-6.85995586122556
30,-7.438624093272
30,-6.77163706408508
30,-7.88614535694451
30,-7.31740249141853
30,-7.40923791258969
30,-7.98147708345678
30,-6.63255040124684
30,-7.89047712659513
30,-6.9701061349698
30,-6.90787660770785
30,-7.14426935031035
30,-7.24287703084456
30,-7.59904234632295
30,-6.71075099207831
30,-6.76770627818508
30,-6.1135218785661
30,-6.96737426492987
30,-7.0123210787825
30,-7.17084672338211
30,-7.14209013004968
30,-6.61801837999429
30,-6.82673905901994
30,-6.92591720955051
30,-6.61674150328011
30,-7.595502626497
30,-6.70998988714842
30,-7.31081743273856
30,-7.137419274374
30,-7.21064052247095
30,-7.47376469966577
30,-7.03305845315679
30,-7.59943796051735
30,-8.14648471161462
30,-7.19318647497471
30,-7.77085610959631
30,-6.13279448543798
30,-7.39184398654989
30,-6.55780907536144
30,-6.8695913648491
30,-7.31449846846988
30,-7.99504142028138
30,-6.70181506723556
30,-7.30251390526805
30,-6.77986658355976
30,-7.69869093016239
30,-7.80562929080906
30,-6.97449964559136
30,-7.98635749824657
30,-7.27486065130083
30,-6.67872223318205
30,-7.14235383950262
30,-8.46113205854086
30,-7.56362368235115
30,-6.2271088416602
30,-6.88503411737853
30,-7.28220602498001
30,-6.96210369175995
30,-6.35350724830846
30,-6.89403777427868
30,-6.61368465550637
30,-6.81808445088318
30,-8.230874687089
30,-6.9149351202046
30,-7.2158705366229
30,-6.88691103222004
30,-7.17876499929216
30,-7.49640557328506
30,-7.11926367924579
30,-7.82456593398271
30,-7.3877830530289
30,-8.43445928151029
30,-6.96850061383668
30,-7.04762503962258
30,-6.2299860198245
30,-7.49389702997485
30,-7.09418161336918
30,-7.09595783443058
30,-7.25171061395801
30,-7.28754860810808
30,-7.1289254862605
30,-7.55371365729763
30,-7.41962516141999
30,-6.98667037297244
30,-7.55635530519909
30,-6.43701871243121
30,-6.57386705246473
30,-7.79766553314515
30,-6.91539526129248
30,-7.24047146971378
30,-7.18888357502672
30,-6.63211767455178
30,-6.91225975633121
30,-6.71581917131431
30,-6.39358546970612
30,-7.18561185486369
30,-6.97214174064725
30,-6.8140361780253
30,-6.06870883504827
30,-7.22656155691617
30,-7.34749658853134
30,-7.19243398249073
30,-7.27207277561524
30,-7.67124353228053
30,-6.94919324261551
30,-7.72536792575182
30,-7.18134252843641
30,-7.48399997691591
30,-7.04515615665189
30,-6.96756603476059
30,-7.55701457842193
30,-6.69012827242532
30,-6.78953651546058
30,-7.46190643199579
30,-7.24978897597991
30,-7.38150945271336
30,-6.98762452547535
30,-7.7441323029471
30,-6.72810762583926
30,-6.19958638486903
30,-7.40891314926897
30,-6.88671924374634
30,-7.92290972420941
30,-6.94994735075407
30,-6.98256090078226
30,-7.26446531154589
30,-7.78515237865736
30,-7.79165875843483
30,-6.94875153710982
30,-6.40522806402186
30,-8.02592388438114
30,-6.58848956450408
30,-8.1414441512787
30,-7.97317175018486
30,-7.46220932294482
30,-7.21175280405902
30,-7.59683776685491
30,-7.68715877134982
30,-7.86391966575634
30,-6.70348188663401
30,-6.59998448611085
30,-7.81421234906873
30,-7.98230039316095
30,-8.02734303257662
30,-6.81752954231292
30,-8.22934344351194
30,-7.39635435013166
30,-8.05762296057608
30,-6.40492903458308
30,-7.12408082471673
30,-7.66832431368416
30,-6.88908479230277
30,-6.46916634415027
30,-7.44309391080241
30,-6.44853083246577
30,-7.21116245693462
30,-7.22163073570646
30,-6.28043252428108
30,-6.63207742660151
30,-6.91729332120763
30,-7.15967125950736
30,-7.29837395173323
30,-6.04982277266117
30,-7.9483720230211
30,-7.60832141658772
30,-8.12297061278126
30,-6.47149016472039
30,-7.51068335084307
30,-6.94802019303591
30,-6.55863620948431
30,-7.23030341501452
30,-7.38967395988271
30,-6.41985601977634
30,-7.59061659970966
30,-7.55433933769165
30,-6.46826088119259
30,-6.34926625351829
30,-8.22434884121114
30,-7.37460589917775
30,-6.65154827923375
30,-7.25709083562179
30,-7.11817717496271
30,-7.11449556727025
30,-6.76569889985861
30,-8.17115007394862
30,-6.6307365699962
30,-6.74690096543915
30,-6.16294659913695
30,-7.87662128047979
30,-6.70478087663613
30,-7.01906779122024
30,-7.94267265829695
30,-7.89946483170008
30,-7.70519580500555
30,-6.54186386434463
30,-7.36466833610384
30,-7.08174066674725
30,-7.49281244396538
30,-7.8010315661593
30,-7.32997730989663
30,-6.04360897594469
30,-7.04728187352512
30,-6.90405548168169
30,-7.78453667549602
30,-7.24817687778489
30,-8.92758118226489
30,-7.60091933057998
30,-7.00336026380309
30,-6.85471071419529
30,-6.82290780718364
30,-9.0242829132283
30,-7.95749041910766
30,-6.76501490739673
30,-6.65664152359786
30,-7.18544058376035
30,-7.70226809540404
30,-7.25256785742871
30,-6.21180548274965
30,-6.82463784768297
30,-7.54075191084227
30,-7.69687723760738
30,-6.84866531330763
30,-7.47035857938662
30,-7.99624557162115
30,-6.92419675355984
30,-7.85093257604761
30,-7.14974382536865
30,-7.21464627281534
30,-7.44563293512746
30,-7.00738898314362
30,-7.52049587788753
30,-6.72745602957393
30,-6.77759160784308
30,-7.07915248222021
30,-7.13221675246916
30,-6.97310184744242
30,-7.71440509387416
30,-7.93708997918493
30,-7.07306075401449
30,-7.82708048972129
30,-6.74559186618327
30,-6.58854894005627
30,-6.23729099812368
30,-7.29750080379008
30,-7.52332410926775
30,-8.21980209182643
30,-6.97747699046368
30,-6.98919864524465
30,-6.21374330371104
30,-6.88264624142758
30,-6.87798996188661
30,-7.32220641964467
30,-8.07724773821282
30,-6.6380253659333
30,-7.63543855997067
30,-6.89255142260055
30,-7.5096588811323
30,-6.9093582508457
30,-6.86905823889956
30,-7.41896300480392
30,-6.79343678060331
30,-6.90186479843771
30,-6.35337839300357
30,-7.34841856466435
30,-6.81244564788573
30,-6.39112479427745
30,-7.50453602313893
30,-6.17810938363012
30,-8.22915249803038
30,-8.82641077324348
30,-7.58471196962559
30,-6.93696858049811
30,-7.09046576467596
30,-7.66909158106936
30,-7.91039518706313
30,-7.33658853160971
30,-6.7906178577525
30,-5.678318414047
30,-7.43091855551655
30,-7.46469117062196
30,-6.64532317670864
30,-7.42347048860925
30,-7.66350399247049
30,-8.28797018986525
30,-7.24768625779705
30,-7.45716317418243
30,-7.82863451420386
30,-6.29894938215133
30,-7.10686077452925
30,-6.73755332920191
30,-6.67375236136793
30,-7.52344039514061
30,-7.12157084992309
30,-6.95337520175205
30,-7.95247846883179
30,-8.13769559028727
30,-7.31462631104826
30,-6.93306318590411
30,-6.30850490238563
30,-6.27041555953902
30,-7.86248983281917
30,-5.78778198169515
30,-6.20434895454981
30,-6.70584663947518
30,-7.24441862616569
30,-7.77478749549725
30,-7.25709399302586
30,-7.75068549077082
30,-6.96276646985335
30,-7.38284859923627
30,-6.95779352459229
30,-7.55943240880199
30,-7.44674920565239
30,-8.43264482728947
30,-6.3618195248005
30,-6.87893951926382
30,-6.7336215676269
30,-6.79687711649648
30,-7.11200544420497
30,-7.3603824499774
30,-7.30179417426971
30,-6.6284355180153
30,-7.66269577684599
30,-6.40835720443623
30,-4.78539672491238
30,-7.89626111800068
30,-7.52713754753324
30,-8.36819058757543
30,-8.03002895351287
30,-6.76487253224351
30,-7.40295948322216
30,-7.00608932668922
30,-6.97395579169622
30,-6.84790931526907
30,-8.05357984067539
30,-6.73850350480076
30,-7.26621775121718
30,-7.09148609373795
30,-7.8684671211113
30,-6.51251273943932
30,-6.83866473169281
30,-7.05202736198545
30,-7.97910368318353
30,-7.11260444769703
30,-7.32466075659793
30,-6.50667173695693
30,-6.93957445040587
30,-7.04368716247151
30,-7.31857593838555
30,-6.50676298004289
30,-6.74254114805007
30,-7.83747518839961
30,-6.94787772783296
30,-7.65671945375385
30,-7.56631153214825
30,-7.2487497075173
30,-6.94338498133638
30,-7.45130454697604
30,-7.08452639356037
30,-7.09518799308426
30,-7.11034896883987
30,-6.09543650372294
30,-7.14668075771168
30,-6.84267430752465
30,-7.88892239867431
30,-7.21383196545295
30,-8.24062563570521
30,-6.92792124715234
30,-7.61838743502764
30,-8.49541686138167
30,-7.69436737024171
30,-6.7986787115727
30,-6.78430710248462
30,-6.43353331800128
30,-6.97055111269525
30,-6.84127017404765
30,-6.99071119048625
30,-6.69388213422699
30,-7.02190786524283
30,-7.53795923858699
30,-7.32360173751192
30,-8.59512007981928
30,-6.95354205067091
30,-6.7723857807977
30,-6.56669460386468
30,-7.66043869988627
30,-6.3812138488306
30,-6.25671134836213
30,-7.38985352338093
30,-7.42331469317157
30,-6.76977146769644
30,-7.43881333060509
30,-7.35694384833748
30,-7.53572355885745
30,-7.33625459081827
30,-7.78138654184716
30,-7.30363983742441
30,-6.8963377548701
30,-7.61942095655589
30,-7.38739776487715
30,-7.534401631957
30,-7.64637820794991
30,-6.5326542852873
30,-7.36911476279552
30,-7.36116611690979
30,-7.80267072453029
30,-7.68879615295874
30,-7.85582043623831
30,-9.28272313322276
30,-7.8750491775085
30,-7.71872637758947
30,-8.15088049790072
30,-7.69279915265256
30,-7.00130443658559
30,-7.34277337219068
30,-6.95535169514543
30,-6.75135343502622
30,-6.20332188745655
30,-7.75542373113292
30,-7.1624564938675
30,-7.31874445337193
30,-7.88249105522932
30,-7.14819072763035
30,-7.75402052936793
30,-8.24289271964382
30,-7.86048418085688
30,-6.12819971330375
30,-7.14178681898314
30,-7.32387640835875
30,-7.59095923769119
30,-6.91504558503447
30,-6.26597359917957
30,-7.49262272504475
30,-6.58651639050875
30,-7.49414630866161
30,-7.509036784819
30,-7.99835233748776
30,-6.63433412546241
30,-7.5126319182982
30,-7.23661812652264
30,-7.76160088123406
30,-6.99097275780096
30,-6.94609401476257
30,-5.92245385196773
30,-6.81287878529397
30,-6.50547486063163
30,-6.848117847941
30,-8.36195973674572
30,-7.35521200037775
30,-7.3927226884608
30,-8.33884258183643
30,-8.02714380805831
30,-7.25200657468523
30,-7.13981436190485
30,-7.1947940233293
30,-7.96259987287952
30,-7.45754472482679
30,-6.92949761254762
30,-7.89227265472027
30,-6.93354618247059
30,-6.60464044786734
30,-7.68871817237243
30,-7.64888176398191
30,-7.83322053121914
30,-7.45832760988131
30,-7.60711589981729
30,-7.22584528552064
30,-5.84843302257386
30,-7.52516561809652
30,-7.20547935405357
30,-7.15001071741244
30,-7.70511762751263
30,-7.05060351377881
30,-7.58702183858827
30,-6.45249357899081
30,-6.6240146542965
30,-8.06448762576964
30,-7.54469838964095
30,-6.53977674231109
30,-6.6855940287496
30,-8.2348642713245
30,-7.88663507691432
30,-7.15904269484645
30,-8.21744106846479
30,-6.85127577944752
30,-7.10142383695735
30,-7.58708486910644
30,-7.43277828439214
30,-7.96210421364493
30,-7.16820725852159
30,-5.50178622387434
30,-7.61005749791536
30,-7.017013640175
30,-6.47098526348397
30,-7.25444652224223
30,-7.7837762161678
30,-6.8352850184475
30,-7.15857643845431
30,-6.51318263240686
30,-7.27032733255047
30,-6.6899547144718
30,-7.2869217485254
30,-7.95037306799004
30,-7.93824982519912
30,-7.94825380826918
30,-6.09883259865621
30,-7.16439113925932
30,-7.4805392682499
30,-8.32517517380181
30,-6.93151855827058
30,-6.59679137497882
30,-7.05783697425939
30,-7.0701333686909
30,-7.39005325951004
30,-6.05037191431605
30,-7.95378309519338
30,-7.47262451914539
30,-6.62261651364706
30,-7.50779104788424
30,-7.73795907890659
30,-7.27742771629459
30,-7.75929269208896
30,-7.83068464553647
30,-7.59853724848311
30,-6.98742994441687
30,-6.83295768710046
30,-7.68566136551763
30,-6.39419736568069
30,-7.27531610400262
30,-6.52446018080752
30,-6.98332184710598
30,-6.26640799957142
30,-7.571125610274
30,-7.24903419315509
30,-6.64123561720555
30,-7.6871421550795
30,-7.50271676330013
30,-7.0711526908126
30,-7.06531243314601
30,-7.16080402644192
30,-6.78695342229232
30,-7.41518346109612
30,-6.77659737951456
30,-7.03026228226086
30,-6.70931973963583
30,-6.88089445787073
30,-7.52721383009504
30,-6.87281249477692
30,-6.97444722945547
30,-6.94186383417146
30,-7.17696295296405
30,-7.22288285367351
30,-7.00252887063039
30,-7.02560908089243
30,-7.33405327973006
30,-6.68286064405896
30,-6.92304996886691
30,-7.35096643419233
30,-7.15310912695017
30,-7.40686674943496
30,-7.25262608069616
30,-7.2308293956095
30,-7.59959555468298
30,-7.20286216614923
30,-7.81407331507192
30,-8.08787656023119
30,-7.4489777527231
30,-7.27873096988433
30,-6.60636780368308
30,-7.42658325872278
30,-8.18005613527312
30,-7.90577156341682
30,-7.54204772954065
30,-7.28095156600753
30,-7.12606645937027
30,-7.41206887389751
30,-7.6219024823245
30,-7.86391247514597
30,-7.18815567520724
30,-8.31594022350729
30,-6.88291000653749
30,-6.95198732254268
30,-7.07251468771836
30,-8.11583211211751
30,-6.64717549393269
30,-7.65866751609344
30,-7.37922672192101
30,-7.30957801981829
30,-6.46491194757713
30,-6.91649386961797
30,-8.0369220006756
30,-5.66963178684345
30,-7.70122939945578
30,-6.60958977725197
30,-8.23357771058509
30,-7.56886977429075
30,-8.02893780377063
30,-6.5958306163727
30,-8.24358369357203
30,-7.21521981667525
30,-7.59336341225168
30,-7.10902669928701
30,-6.65483871941791
30,-7.98133010911382
30,-8.34819177379805
30,-7.12989140635029
30,-7.44288015484541
30,-7.67675869263256
30,-7.38628889775609
30,-6.09519504341175
30,-7.45610377309366
30,-6.96457430996465
30,-7.154423911369
30,-7.80694278112818
30,-8.09514691301459
30,-7.86200088014715
30,-6.43265480722231
30,-7.53728677382515
30,-7.41625851247444
30,-7.48700111956754
30,-7.17678743116539
30,-8.77415179329861
30,-6.91560910477072
30,-7.14968020717173
30,-7.8032957652012
30,-7.01918946477271
30,-7.39784479208339
30,-7.39289507563489
30,-7.61003594089682
30,-7.60530632600665
30,-6.9774851182676
30,-7.00684720472041
30,-7.15773650012664
30,-8.16297456691828
30,-6.79547650638597
30,-5.24946823065979
30,-6.32328501507059
30,-6.9090279344999
30,-6.8887653757268
30,-7.8039430119212
30,-7.58432439338085
30,-6.08975928493826
30,-8.36696917869657
30,-8.02225178331972
30,-6.77408752232129
30,-6.912555807301
30,-6.12230887285383
30,-6.79862140054135
30,-7.23798471943987
30,-7.72548166783631
30,-7.04715117493211
30,-8.19377111797665
30,-6.78816718691919
30,-7.54092106954354
30,-7.28271042208951
30,-7.35138201723592
30,-7.0889677656278
30,-7.61325486618289
30,-7.65305407092673
30,-7.32960046603574
30,-7.60377004940405
30,-7.33186420507786
30,-6.721234579181
30,-7.35402932024086
30,-6.86265321823961
30,-7.38017007692582
30,-8.19535230390171
30,-7.06344347239449
30,-7.11329741735255
30,-7.00877119984854
30,-7.33450141317532
30,-7.37467033646361
30,-7.65802899630108
30,-7.48793683492595
30,-6.89918291705615
30,-7.41271156348205
30,-7.5859215615602
30,-6.63381216594541
30,-6.98159877715998
30,-7.04854638078313
30,-7.37203507729647
30,-6.5554638881712
30,-7.15412264197467
30,-6.90938578244547
30,-7.39894026307733
30,-7.18443269678253
30,-8.46273327939154
30,-6.98688121949684
30,-7.20158047648572
30,-7.23926560792526
30,-7.85696390778318
30,-6.75795456960751
30,-6.4015475735194
30,-7.54726921291334
30,-7.46598976835957
30,-7.61000091251699
30,-7.37312657824242
30,-7.52203835359507
30,-7.27732460675734
30,-6.75105488028365
30,-6.99200198643546
30,-6.49037496000931
30,-6.14029543345615
30,-7.56857966809844
30,-6.64224686906144
30,-6.56168137019564
30,-7.44856839808307
30,-6.79345687237583
30,-6.67071784425813
30,-6.64845800260142
30,-7.57816229915696
30,-7.47071156806139
30,-6.46815243167558
30,-6.74856990702264
30,-7.35735615358376
30,-7.73191543792736
30,-7.17893297791582
30,-7.24285134826299
30,-7.72786630150022
30,-7.76132392829266
30,-7.57743897274398
30,-8.78295076693879
30,-7.30392573987469
30,-6.76252971222792
30,-7.406446777322
30,-7.49033335911545
30,-6.34484165025164
30,-7.23216646797168
30,-6.50016574775029
30,-7.67896342898306
30,-6.91193685317968
30,-7.24195446932548
30,-6.53192189788996
30,-8.77954926518774
30,-7.26277032143222
30,-7.40486071105118
30,-7.14782882467628
30,-7.42464780041133
30,-6.76830205695757
30,-8.56464509756739
30,-7.79022025493533
30,-7.24452617760276
30,-6.2802186411106
30,-7.43957728493783
30,-8.49764086820431
30,-7.35534901621098
30,-7.69395543667037
30,-7.88482363461598
30,-7.99322730047355
30,-7.29737701993214
30,-7.25172656757285
30,-7.53554311601187
30,-7.5934939662168
30,-7.12182186777307
30,-6.98725282783406
30,-7.28698140875822
30,-6.58361268564548
30,-7.83947095559091
30,-7.90472676364114
30,-6.7247035894611
30,-6.79654749514036
30,-7.44141103201603
30,-7.80608178455642
30,-8.29557508298332
30,-7.65310006944458
30,-7.03542800871171
30,-7.07242933484204
30,-7.44803334037959
30,-6.52225309088048
30,-5.86902677779719
30,-7.66531494962599
30,-7.29582265557303
30,-7.71534726374186
30,-7.25852909566228
30,-6.80464319235368
30,-7.7277510272132
30,-6.9535234451549
30,-6.73563710513206
30,-7.16910908114863
30,-6.76378868985527
30,-7.32600156605718
30,-6.73266233174663
30,-6.56882158739148
30,-7.99703681653831
30,-6.69666970486234
30,-7.38840887727853
30,-8.54076092451517
30,-7.08021211377942
30,-7.50950191388902
30,-6.9849304359249
30,-7.57018044873104
30,-7.44874987208929
30,-6.74368222974926
30,-7.41660290566719
30,-7.48850370095744
30,-6.98274469544877
30,-7.34968859326178
30,-6.34513073754008
30,-7.45875769959592
30,-7.33681190663768
30,-7.50702094201906
30,-6.68160486922843
30,-6.95376158955925
30,-8.04518558462961
30,-7.77066033412034
30,-7.54456965960924
30,-6.07891425236456
30,-7.45862952503581
30,-7.29521902143284
30,-7.99944801413029
30,-7.18211886743855
30,-6.80411466163384
30,-7.6711526433738
30,-7.41665247523233
30,-7.52973516728334
30,-6.29095962213358
30,-7.78556025233028
30,-7.14992301530775
30,-6.92762152322997
30,-8.61992800659794
30,-6.42507710366925
30,-7.41944679990524
30,-6.86982767651247
30,-7.56818659343106
30,-7.20598727194811
30,-7.07450912219047
30,-7.37900364825795
30,-7.62032807088497
30,-8.04777423490187
30,-7.42328204090674
30,-7.86944075089223
30,-7.50955736291105
30,-6.90431475964023
30,-7.28899769028803
30,-7.5191572885105
30,-7.43432159321322
30,-8.04195747203981
30,-7.07413359338527
30,-6.77831137136116
30,-6.29506988140811
30,-7.55435675758137
30,-8.09103937260354
30,-6.97118967964347
30,-7.57552253579448
30,-7.21860296904227
30,-7.91128881997441
30,-7.50780464697104
30,-7.32222616631029
30,-7.02358529369259
30,-6.88011661122775
30,-7.3296834488887
30,-7.35833274754322
30,-6.54127450030986
30,-6.92474989678147
30,-7.69089426189034
30,-6.98291990039175
30,-7.2551882180944
30,-6.8515852286587
30,-7.11535110316736
30,-7.64198897940792
30,-6.98262901779393
30,-7.46573676133905
30,-7.27400567491201
30,-6.98323960967966
30,-7.32607124312152
30,-6.65220454536731
30,-7.26130761057797
30,-7.37594750098847
30,-7.27261115662066
30,-6.83242533652918
30,-6.95836725019783
30,-7.47648150244316
30,-6.95305027369661
30,-7.55387203992027
30,-6.82289942174874
30,-7.12428715792498
30,-7.65741292430481
30,-7.07745914492092
30,-7.39766245676329
30,-7.6750117053616
30,-7.17708320936322
30,-6.9620276945136
30,-7.14268037003849
30,-6.94055544505659
30,-7.61051971735635
30,-6.8983713519236
30,-7.35098963015038
30,-7.41120985278057
30,-7.31699395458631
30,-7.43026535285773
30,-6.81940180505143
30,-7.49582176557088
30,-7.40966644325823
30,-7.0150252128412
30,-6.97006183473276
30,-8.62642180102713
30,-7.84630609267588
30,-7.14350188173579
30,-7.22311023064985
30,-7.53401595411693
30,-6.85574940431257
30,-7.18718771150342
30,-7.11348254015939
30,-7.57107990588028
30,-7.43233812630926
30,-7.6798477712858
30,-7.68656733131058
30,-8.03909199226455
30,-7.45910570211998
30,-6.45931003514476
30,-8.21065348481782
30,-7.72242092176583
30,-4.85735112201795
30,-7.70156773208627
30,-7.46240464307846
30,-6.77406734571404
30,-7.63929776145154
30,-7.56973036904751
30,-7.24214910001477
30,-7.88074974899219
30,-6.13234376873561
30,-7.53243141484339
30,-7.60251005356415
30,-7.47326105347411
30,-7.90548894717688
30,-7.66380428376178
30,-6.77826540288997
30,-6.74326496608303
30,-8.11163487716565
30,-6.3886239449433
30,-6.6863278509909
30,-7.96429590506375
30,-7.54263956108221
30,-5.90746884824086
30,-7.2126795289077
30,-6.80447421927602
30,-7.03795772943288
30,-6.54433319799881
30,-7.63866816152862
30,-7.52419171035501
30,-7.17993956645182
30,-7.93882907493443
30,-7.19252490970232
30,-8.03363244829765
30,-7.48251697265736
30,-7.07257751536616
30,-5.86335602658318
30,-7.87230610693338
30,-6.65066556883487
30,-7.19387937894447
30,-7.89297350336745
30,-7.65203530075162
30,-7.19766722551004
30,-6.8046597969579
30,-7.30067303734926
30,-7.01540411041657
30,-8.260330236562
30,-7.26200148786714
30,-6.48675888196847
30,-7.53888978244199
30,-6.29167483734894
30,-6.7965910297162
30,-6.14322744524246
30,-8.05718347394052
30,-8.22269976413456
30,-5.89959257794168
30,-7.38422915955778
30,-6.83986530807198
30,-7.17282089718016
30,-8.11489269270402
30,-6.70994669913629
30,-7.50354314599533
30,-6.56074941667155
30,-7.85611210935862
30,-7.68631510682665
30,-7.60205084854344
30,-7.17608551782845
30,-6.82591971364783
30,-7.9097508099419
30,-7.17865033357409
30,-7.96617118122346
30,-7.0958722520368
30,-6.17165088516346
30,-6.77621378328814
30,-6.26565941874239
30,-7.66870069923187
30,-6.71807362886893
30,-8.8758850298997
30,-7.23120956685009
30,-7.31228086048441
30,-7.15158919215193
30,-6.87982791222077
30,-7.09590681069739
30,-7.54254650912571
30,-7.46496674317528
30,-7.5691777730925
30,-7.23567758147739
30,-7.11643825523598
30,-7.57085676269245
30,-6.85618053463491
30,-8.29114212535339
30,-6.90373976947114
30,-7.33251457013154
30,-7.47716372785847
30,-6.68121506300827
30,-7.59076100610034
30,-7.76538502735449
30,-7.8994963283861
30,-6.98559582114641
30,-6.68880176904696
30,-7.20448311543404
30,-7.96015043806657
30,-6.64596079562934
30,-6.81397249822983
30,-6.2203651013306
30,-7.96220562071436
30,-6.15097868986608
30,-7.46010501069872
30,-7.66754217848815
30,-8.08912795674322
30,-8.21673084605249
30,-7.34069145949471
30,-7.12865844642142
30,-6.78418748791605
30,-7.08050400065079
30,-7.25528369642114
30,-6.87910322316508
30,-7.97966584961558
30,-8.70721639058878
30,-6.74325171487294
30,-7.42678167553785
30,-7.20499906439465
30,-6.57687863112134
30,-6.72324296841453
30,-6.45537824814031
30,-7.59974029563025
30,-7.59318496105004
30,-7.26804854336567
30,-7.36099704435977
30,-6.45248762845641
30,-6.97225087824528
30,-7.87459819588985
30,-6.59953328040841
30,-7.07959201744518
30,-7.73164605195731
30,-8.13499200323086
30,-6.34223779690552
30,-7.72611742763861
30,-6.46661476317205
30,-8.65175812229941
30,-6.57254597062213
30,-7.89081805185897
30,-6.89782672239822
30,-7.93619279846948
30,-7.11322564656365
30,-8.54968181385387
30,-8.83449449226226
